//SoMachine Online Variables Export V1.0
//Important: Please do not remove or change Application CodeId and DataId Guids from this file. If you modify this file make sure it respects the syntax variable name and value separated by a semicolon
//ApplicationDataIdGuid;46d22f1b-0000-0000-0000-000000000000
//ApplicationCodeIdGuid;bb45e593-0000-0000-0000-000000000000

//Variable;//Online Value;

IoConfig_Application_Mappings.channelmap_Application_0_inputs_15[6].wDummy;263;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_15[6].dwDriverSpecific;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_15[7].wParameterBitOffset;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_15[7].wIecAddressBitOffset;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_15[7].wSize;8;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_15[7].wDummy;258;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_15[7].dwDriverSpecific;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[0].wParameterBitOffset;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[0].wIecAddressBitOffset;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[0].wSize;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[0].wDummy;260;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[0].dwDriverSpecific;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[1].wParameterBitOffset;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[1].wIecAddressBitOffset;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[1].wSize;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[1].wDummy;260;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[1].dwDriverSpecific;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[2].wParameterBitOffset;2;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[2].wIecAddressBitOffset;2;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[2].wSize;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[2].wDummy;260;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[2].dwDriverSpecific;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[3].wParameterBitOffset;3;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[3].wIecAddressBitOffset;3;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[3].wSize;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[3].wDummy;260;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[3].dwDriverSpecific;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[4].wParameterBitOffset;4;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[4].wIecAddressBitOffset;4;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[4].wSize;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[4].wDummy;260;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[4].dwDriverSpecific;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[5].wParameterBitOffset;5;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[5].wIecAddressBitOffset;5;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[5].wSize;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[5].wDummy;260;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[5].dwDriverSpecific;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[6].wParameterBitOffset;6;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[6].wIecAddressBitOffset;6;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[6].wSize;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[6].wDummy;260;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[6].dwDriverSpecific;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[7].wParameterBitOffset;7;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[7].wIecAddressBitOffset;7;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[7].wSize;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[7].wDummy;260;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[7].dwDriverSpecific;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[8].wParameterBitOffset;8;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[8].wIecAddressBitOffset;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[8].wSize;1;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[8].wDummy;260;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[8].dwDriverSpecific;0;
IoConfig_Application_Mappings.channelmap_Application_0_inputs_2[9].wParameterBitOffset;9;
